id;tipo_epistemico;atribuida_a;texto;entidades;documento_id;titulo_documento;incidente;pagina;trecho_fonte;data_andamento;modelo;prompt_version;url_documento
2288;fato_processual;;A decisão reproduzida determinou a Leonardo Augusto Furtado Palhares monitoração eletrônica por tornozeleira (art. 319, IX, do CPP).;ANA CLAUDIA QUEIROZ DE PAIVA | LEONARDO AUGUSTO FURTADO PALHARES;224;Voto;7514886;52;(iii) monitoração eletrônica por meio de tornozeleira como forma de assegurar o cumprimento das medidas impostas (art. 319, IX, do CPP). 107.4 Em relação à investigada ANA CLAUDIA QUEIROZ DE PAIVA, DETERMINO a: (i) Proibição;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2289;fato_processual;;A decisão reproduzida determinou a Ana Claudia Queiroz de Paiva proibição de contato com testemunhas ou demais investigados e proibição de ausentar-se do município e do País, com entrega do passaporte em 48 horas.;Polícia Federal;224;Voto;7514886;53;"de manter contato, por qualquer meio (inclusive telefônico ou telemático), com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP); (ii) Proibição de ausentar-se do município de sua residência e do País, com entrega do passaporte na Polícia Federal no prazo de 48";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2290;fato_processual;;A decisão reproduzida determinou a Ana Claudia Queiroz de Paiva monitoração eletrônica por tornozeleira (art. 319, IX, do CPP).;;224;Voto;7514886;53;(iii) monitoração eletrônica por meio de tornozeleira como forma de assegurar o cumprimento das medidas impostas (art. 319, IX, do CPP).;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2291;fato_processual;;A decisão reproduzida deferiu, com base no art. 319, VI, do CPP, a suspensão por tempo indeterminado das atividades das sociedades listadas nas fls. 159-160 e 163 do e-Doc. 1, iniciando pela VARAJO CONSULTORIA.;VARAJO CONSULTORIA EMPRESARIAL SOCIEDADE UNIPESSOAL LTDA | Polícia Federal;224;Voto;7514886;53;DEFIRO, outrossim, com alicerce no art. 319, VI, do CPP, o pedido formulado pela Polícia Federal para suspensão, por tempo indeterminado, das atividades das seguintes sociedades empresárias listadas nas fls. 159-160 e 163 do e-Doc. 1: (i) VARAJO CONSULTORIA EMPRESARIAL SOCIEDADE UNIPESSOAL LTDA;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2292;fato_processual;;A suspensão de atividades alcança também a MORIAH ASSET EMPREENDIMENTOS E PARTICIPAÇÕES LTDA., a SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A., a KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA. e a KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.;MORIAH ASSET EMPREENDIMENTOS E PARTICIPAÇÕES LTDA. | SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A. | KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA. | KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.;224;Voto;7514886;53;"(ii) MORIAH ASSET EMPREENDIMENTOS E PARTICIPAÇÕES LTDA., (iii) SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A.; (iv) KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA.; e (v) KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.”";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2293;fundamento_decisorio;Ministro André Mendonça;O relator vota pelo referendo à medida cautelar, excetuado o comando destinado a Luiz Phillipi Machado de Moraes Mourão, em razão de seu falecimento.;Luiz Phillipi Machado de Moraes Mourão;224;Voto;7514886;53;Ante o exposto, voto pelo referendo à medida cautelar, excetuado apenas o comando destinado ao investigado Luiz Phillipi Machado de Moraes Mourão, porque veio a falecer, ocasionando a superveniente perda da eficácia da decisão;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2294;fato_processual;;O voto é subscrito pelo Ministro André Mendonça.;ANDRÉ MENDOÇA;224;Voto;7514886;53;É como voto. Ministro ANDRÉ MENDOÇA;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490815/conteudo.pdf
2295;fato_processual;;Trata-se de referendo à decisão cautelar proferida pelo relator, Ministro André Mendonça, a partir da análise de representação formulada pela Polícia Federal.;Polícia Federal | MINISTRO ANDRÉ MENDONÇA;225;Relatório;7514886;1;Trata-sedereferendoàdecisãocautelarpormimproferida,apartir da análise de representação formulada pela Polícia Federal;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2296;alegacao_parte;Polícia Federal;Na representação, a autoridade policial pugna pela decretação de prisão preventiva e pela aplicação de medidas cautelares diversas da prisão.;Polícia Federal;225;Relatório;7514886;1;por meio da qual a autoridade policial pugna (i) pela decretação de prisão preventiva, (ii) pela aplicação de medidas cautelares diversas da prisão;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2297;alegacao_parte;Polícia Federal;Na representação, a autoridade policial pugna pelo afastamento de função pública de investigados e pela suspensão de atividades econômicas de pessoas jurídicas, no âmbito das investigações decorrentes da denominada “Operação Compliance Zero”.;Polícia Federal;225;Relatório;7514886;2;afastamento de função pública de investigados e (iv) pela suspensão de atividades econômicas de pessoas jurídicas, no âmbito das investigações decorrentes da denominada “Operação Compliance Zero”;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2298;fato_processual;;A representação da Polícia Federal foi apresentada com fundamento nos arts. 311 e 312 do Código de Processo Penal.;Polícia Federal;225;Relatório;7514886;2;A representação foi apresentada com fundamento nos arts. 311 e 312 do Código de Processo Penal;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2299;fato_processual;;A representação tem por objetivo assegurar a regularidade das investigações que apuram a prática de crimes contra o sistema financeiro nacional, corrupção ativa e passiva, organização criminosa, lavagem de dinheiro, violação de sigilo funcional, fraude processual e obstrução de justiça.;;225;Relatório;7514886;2;assegurar a regularidade das investigações que apuram a prática de (i) crimes contra o sistema financeiro nacional, (ii) corrupção ativa e passiva, (iii) organização criminosa, (iv) lavagem de dinheiro, (v) violação de sigilo funcional, (vi) fraude processual e (vii) obstrução de justiça;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2300;alegacao_parte;Polícia Federal;As investigações da Polícia Federal apontam que o Banco Master, controlado por DANIEL BUENO VORCARO, estruturou esquema de captação agressiva de recursos mediante emissão de CDBs com rentabilidade muito superior à média de mercado, direcionando os valores para operações financeiras de alto risco, aquisição de ativos de baixa liquidez e estruturação de fundos vinculados ao próprio conglomerado.;DANIEL BUENO VORCARO | Polícia Federal | Banco Master;225;Relatório;7514886;2;As investigações apontam que o Banco Master, controlado por DANIEL BUENO VORCARO, estruturou esquema de captação agressiva de recursos mediante emissão de CDBs com rentabilidade muito superior à média de mercado, direcionando os valores obtidos para operações financeiras de alto risco;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2301;alegacao_parte;Polícia Federal;Segundo a autoridade policial, o esquema investigado apresenta um núcleo financeiro, responsável pela estruturação das fraudes contra o sistema financeiro, e um núcleo de corrupção institucional, voltado à cooptação de servidores públicos do Banco Central.;Polícia Federal | Banco Central;225;Relatório;7514886;2;"Segundo a autoridade policial, o esquema investigado apresenta quatro núcleos principais de atuação: (i) Núcleo financeiro, responsável pela estruturação das fraudes contra o sistema financeiro; (ii) Núcleo de corrupção institucional, voltado à cooptação de servidores públicos do Banco Central";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2302;alegacao_parte;Polícia Federal;Segundo a autoridade policial, o esquema investigado apresenta um núcleo de ocultação patrimonial e lavagem de dinheiro, com utilização de empresas interpostas, e um núcleo de intimidação e obstrução de justiça, responsável pelo monitoramento ilegal de adversários, jornalistas e autoridades.;Polícia Federal;225;Relatório;7514886;2;"(iii) Núcleo de ocultação patrimonial e lavagem de dinheiro, com utilização de empresas interpostas; (iv) Núcleo de intimidação e obstrução de justiça, responsável pelo monitoramento ilegal de adversários, jornalistas e autoridades";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2303;alegacao_parte;Polícia Federal;As investigações da Polícia Federal apontam que o grupo criminoso mantinha estrutura de vigilância e coerção privada, denominada “A Turma”, destinada à obtenção ilegal de informações sigilosas e à intimidação de críticos do conglomerado financeiro.;Polícia Federal | A Turma;225;Relatório;7514886;2;As investigações também apontam que o grupo criminoso mantinha estrutura de vigilância e coerção privada, denominada “A Turma”, destinada à obtenção ilegal de informações sigilosas e à intimidação de críticos do conglomerado financeiro.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2304;alegacao_parte;Polícia Federal;A Polícia Federal requereu a decretação de prisão preventiva de parte dos investigados e a imposição de medidas cautelares diversas da prisão em relação aos demais envolvidos.;Polícia Federal;225;Relatório;7514886;3;a Polícia Federal requereu a decretação de prisão preventiva de parte dos investigados, bem como a imposição de medidas cautelares diversas da prisão em relação aos demais envolvidos;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2305;fato_processual;;Em 27 de fevereiro de 2026, foi concedida vista dos autos ao MPF por 72 horas (e-Doc. 11).;MPF;225;Relatório;7514886;3;Concedida vista dos autos ao MPF em 27 de fevereiro do corrente ano por 72 horas (e-Doc. 11);;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2306;fato_processual;;O prazo de vista ao MPF escoou in albis em 02/03/2026, às 20h27, conforme certidão contida no e-Doc. 15.;MPF;225;Relatório;7514886;3;o prazo escoou in albis em 02/03/2026, às 20h27, conforme certidão contida no e-Doc. 15;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2307;fato_processual;;No dia seguinte ao escoamento do prazo, a Procuradoria-Geral da República protocolizou petição (e.Doc. 13) sobre o prazo de manifestação.;Procuradoria-Geral da República;225;Relatório;7514886;3;No dia seguinte, quando já decorrido o prazo para manifestação, a Procuradoria-Geral da República protocoliza petição no seguinte sentido;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2308;alegacao_parte;Procuradoria-Geral da República;A Procuradoria-Geral da República afirma que o prazo exíguo, contado em horas, cogitado para a manifestação do Ministério Público é de impossível atendimento pelo titular da ação penal.;Procuradoria-Geral da República | Ministério Público;225;Relatório;7514886;3;O prazo exíguo, contado em horas, cogitado para a manifestaçãodoMinistérioPúblicoédeimpossívelatendimento pelo titular da ação penal.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2309;alegacao_parte;Procuradoria-Geral da República;A Procuradoria-Geral da República afirma que o encaminhamento dos autos com o pedido de cota envolve situações relacionadas a dez pessoas físicas e cinco pessoas jurídicas, em fatos de alta complexidade, e se refere a pedidos de medidas drásticas.;Procuradoria-Geral da República;225;Relatório;7514886;3;O encaminhamento dos autos acompanhado do pedido de cota do parquet envolve situações relacionadas a dez pessoas físicas e a cinco pessoas jurídicas, envolvidas em fatos de alta complexidade;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2310;alegacao_parte;Procuradoria-Geral da República;A Procuradoria-Geral da República afirma não entrever, no pedido nem no encaminhamento dos autos, indicação de perigo iminente e imediato que induza a necessidade de análise tão rápida do pleito.;Procuradoria-Geral da República;225;Relatório;7514886;3;Não se entrevê no pedido, nem no encaminhamento dos autosàProcuradoria-GeraldaRepública,aindicaçãodeperigo iminente, imediato;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2311;alegacao_parte;Procuradoria-Geral da República;A Procuradoria-Geral da República requer que as providências aguardem a manifestação do titular da ação penal, a ser enviada no mais breve tempo possível.;Procuradoria-Geral da República;225;Relatório;7514886;3;Requeiro, por isso, que as providências aguardem a manifestação do titular da ação penal a ser enviada no mais brevetempo possível.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2312;alegacao_parte;Procuradoria-Geral da República;A Procuradoria-Geral da República assinala que, antes da análise dos autos, não pode ser favorável aos pedidos cautelares nem aboná-los.;Procuradoria-Geral da República;225;Relatório;7514886;3;Assinalo que antes dessa análise, a Procuradoria-Geral da República não pode ser favorável aos pedidos cautelares, não podendo aboná-los.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2313;fato_processual;;Após a petição da Procuradoria-Geral da República, o relator proferiu decisão deferindo os pedidos formulados pela autoridade policial para decretar a prisão preventiva de investigados.;Polícia Federal | MINISTRO ANDRÉ MENDONÇA;225;Relatório;7514886;3;Em seguida, proferi decisão, deferindo os pedidos formulados pela autoridade policial para decretar a prisão preventiva dos investigados;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2314;fato_processual;;A decisão cautelar decretou a prisão preventiva de DANIEL BUENO VORCARO.;DANIEL BUENO VORCARO;225;Relatório;7514886;4;"DANIEL BUENO VORCARO; (ii) FABIANO CAMPOS ZETTEL; (iii) LUIZ PHILLIPI MACHADO DE MORAES MOURÃO; e (iv) MARILSON ROSENO DA SILVA.";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2315;fato_processual;;A decisão cautelar decretou a prisão preventiva de FABIANO CAMPOS ZETTEL.;FABIANO CAMPOS ZETTEL;225;Relatório;7514886;4;"DANIEL BUENO VORCARO; (ii) FABIANO CAMPOS ZETTEL; (iii) LUIZ PHILLIPI MACHADO DE MORAES MOURÃO; e (iv) MARILSON ROSENO DA SILVA.";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2316;fato_processual;;A decisão cautelar decretou a prisão preventiva de LUIZ PHILLIPI MACHADO DE MORAES MOURÃO.;LUIZ PHILLIPI MACHADO DE MORAES MOURÃO;225;Relatório;7514886;4;"DANIEL BUENO VORCARO; (ii) FABIANO CAMPOS ZETTEL; (iii) LUIZ PHILLIPI MACHADO DE MORAES MOURÃO; e (iv) MARILSON ROSENO DA SILVA.";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2317;fato_processual;;A decisão cautelar decretou a prisão preventiva de MARILSON ROSENO DA SILVA.;MARILSON ROSENO DA SILVA;225;Relatório;7514886;4;"DANIEL BUENO VORCARO; (ii) FABIANO CAMPOS ZETTEL; (iii) LUIZ PHILLIPI MACHADO DE MORAES MOURÃO; e (iv) MARILSON ROSENO DA SILVA.";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2318;fato_processual;;O relator decretou, na linha do pleiteado pela Polícia Federal, medidas judiciais diversas da prisão em relação a outros investigados.;Polícia Federal | MINISTRO ANDRÉ MENDONÇA;225;Relatório;7514886;4;Decretei, também, na linha do que pleiteado pela Polícia Federal, as seguintes medidas judiciais diversas da prisão em relação aos seguintes investigados;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2319;fato_processual;;A decisão cautelar determinou, em relação ao investigado PAULO SÉRGIO NEVES DE SOUZA, proibição de manter contato com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP), proibição de frequentar ou acessar as dependências do Banco Central (art. 319, II), proibição de ausentar-se do município de residência e do País com entrega do passaporte em 48 horas (arts. 319, IV, e 320), suspensão do exercício de função pública junto ao Banco Central (art. 319, VI) e monitoração eletrônica por tornozeleira (art. 319, IX).;PAULO SÉRGIO NEVES DE SOUZA | Polícia Federal | Banco Central;225;Relatório;7514886;4;Em relação ao investigado PAULO SÉRGIO NEVES DE SOUZA,DETERMINOa:(i)Proibiçãodemanter contato, por qualquer meio (inclusive telefônico ou telemático), com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP);;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2320;fato_processual;;A decisão cautelar determinou, em relação ao investigado BELLINE SANTANA, proibição de manter contato com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP), proibição de frequentar ou acessar as dependências do Banco Central (art. 319, II), proibição de ausentar-se do município de residência e do País com entrega do passaporte em 48 horas (arts. 319, IV, e 320), suspensão do exercício de função pública junto ao Banco Central (art. 319, VI) e monitoração eletrônica por tornozeleira (art. 319, IX).;BELLINE SANTANA | Polícia Federal | Banco Central;225;Relatório;7514886;4;107.2 Em relação ao investigado BELLINE SANTANA, DETERMINO a (i)Proibiçãodemantercontato,porqualquer meio (inclusive telefônico ou telemático), com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP);;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2321;fato_processual;;A decisão cautelar determinou, em relação ao investigado LEONARDO AUGUSTO FURTADO PALHARES, proibição de manter contato com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP), proibição de ausentar-se do município de residência e do País com entrega do passaporte na Polícia Federal em 48 horas (arts. 319, IV, e 320) e monitoração eletrônica por tornozeleira (art. 319, IX).;LEONARDO AUGUSTO FURTADO PALHARES | Polícia Federal;225;Relatório;7514886;5;107.3 Em relação ao investigado LEONARDO AUGUSTO FURTADO PALHARES, DETERMINO a: (i) Proibição de manter contato, por qualquer meio (inclusive telefônico ou telemático), com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP);;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2322;fato_processual;;A decisão cautelar determinou, em relação à investigada ANA CLAUDIA QUEIROZ DE PAIVA, proibição de manter contato com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP), proibição de ausentar-se do município de residência e do País com entrega do passaporte na Polícia Federal em 48 horas (arts. 319, IV, e 320) e monitoração eletrônica por tornozeleira (art. 319, IX).;ANA CLAUDIA QUEIROZ DE PAIVA | Polícia Federal;225;Relatório;7514886;5;107.4 Em relação à investigada ANA CLAUDIA QUEIROZ DE PAIVA, DETERMINO a: (i) Proibição de manter contato, por qualquer meio (inclusive telefônico ou telemático), com testemunhas ou demais investigados na Operação Compliance Zero (art. 319, III, do CPP);;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2323;fato_processual;;O relator deferiu, com base no art. 319, VI, do CPP, o pedido da Polícia Federal de suspensão, por tempo indeterminado, das atividades das sociedades empresárias listadas nas fls. 159-160 e 163 do e-Doc. 1, entre elas VARAJO CONSULTORIA EMPRESARIAL SOCIEDADE UNIPESSOAL LTDA.;VARAJO CONSULTORIA EMPRESARIAL SOCIEDADE UNIPESSOAL LTDA | Polícia Federal;225;Relatório;7514886;5;Defiri, outrossim, com alicerce no art. 319, VI, do CPP, o pedido formuladopelaPolíciaFederalparasuspensão,portempoindeterminado, das atividades das seguintes sociedades empresárias listadas nas fls. 159- 160 e 163 do e-Doc. 1: (i) VARAJO CONSULTORIA EMPRESARIAL SOCIEDADE UNIPESSOAL LTDA;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2324;fato_processual;;A suspensão de atividades deferida na decisão cautelar alcançou MORIAH ASSET EMPREENDIMENTOS E PARTICIPAÇÕES LTDA., SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A., KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA. e KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.;MORIAH ASSET EMPREENDIMENTOS E PARTICIPAÇÕES LTDA. | SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A. | KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA. | KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.;225;Relatório;7514886;6;"EMPREENDIMENTOS E PARTICIPAÇÕES LTDA., (iii) SUPER EMPREENDIMENTOS E PARTICIPAÇÕES S.A.; (iv) KING PARTICIPAÇÕES IMOBILIÁRIAS LTDA.; e (v) KING MOTORS LOCAÇÃO DE VEÍCULOS E PARTICIPAÇÕES LTDA.";;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2325;alegacao_parte;Polícia Federal;A Polícia Federal informou nos autos que, no cumprimento das medidas cautelares determinadas em desfavor de LUIZ PHILLIPI MACHADO DE MORAES MOURÃO, foi constatado estado de flagrância quanto ao crime previsto no artigo 12 da Lei nº 10.826/03 e lavrado Auto de Prisão em Flagrante em seu desfavor.;LUIZ PHILLIPI MACHADO DE MORAES MOURÃO | Polícia Federal;225;Relatório;7514886;6;no cumprimento das medidas cautelares determinadas em desfavor de LUIZ PHILLIPI MACHADO DE MORAES MOURÃO, foi constatado estado de flagrância em relação ao crime previsto no artigo 12 da Lei nº 10.826/03, tendo sido lavrado Auto de Prisão em Flagrante em seu desfavor.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2326;alegacao_parte;Polícia Federal;Segundo ofício da Polícia Federal, durante as diligências na residência do investigado LUIZ PHILLIPI MACHADO DE MORAES MOURÃO, na Rua Engenheiro Senna Freire, nº 480, bairro São Bento, Belo Horizonte/MG, foi localizada pistola calibre .380, municiada, com carregadores e munições, sem registro nos sistemas oficiais.;LUIZ PHILLIPI MACHADO DE MORAES MOURÃO | Polícia Federal;225;Relatório;7514886;6;durante as diligências realizadas na residência do investigado, situadanaRuaEngenheiroSennaFreire,nº480,bairroSãoBento, Belo Horizonte/MG, foi localizada pistola calibre .380, municiada, acompanhada de carregadores e munições, sem registro nos sistemas oficiais;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2327;alegacao_parte;Polícia Federal;A autoridade policial reportou que, durante a custódia do preso nas dependências da Unidade de Trânsito de Presos – UTP, da Superintendência Regional da Polícia Federal em Minas Gerais, foi registrado evento de autolesão praticado pelo custodiado.;LUIZ PHILLIPI MACHADO DE MORAES MOURÃO | Unidade de Trânsito de Presos – UTP | Superintendência Regional da Polícia Federal em Minas Gerais;225;Relatório;7514886;6;a autoridade policial reportou ainda que durante a custódia do preso nas dependências da Unidade de Trânsito de Presos – UTP, da Superintendência Regional da Polícia Federal em Minas Gerais, foi registrado evento de autolesão praticado pelo custodiado;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2328;alegacao_parte;Polícia Federal;A autoridade policial reportou que o evento de autolesão demandou o acionamento do Serviço de Atendimento Móvel de Urgência – SAMU.;Polícia Federal | Serviço de Atendimento Móvel de Urgência – SAMU;225;Relatório;7514886;6;A situação demandou o acionamento do Serviço de Atendimento Móvel de Urgência – SAMU.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2329;fato_processual;;A autoridade policial encaminhou aos autos os relatórios das diligências elaborados após o cumprimento das determinações da parte dispositiva da decisão cautelar.;Polícia Federal;225;Relatório;7514886;6;Posteriormente, a autoridade policial encaminhou os relatórios dasdiligências,elaboradosapósodevidocumprimentodasdeterminações fixadasnapartedispositivadadecisãocautelar.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2330;alegacao_parte;Polícia Federal;Segundo os relatórios das diligências encaminhados pela autoridade policial, foram encontradas com o ex-policial Marilson Roseno duas armas de fogo, além da identificação de outras sob sua propriedade, bem como carregadores e munições.;Polícia Federal | Marilson Roseno;225;Relatório;7514886;6;destaca-se que foram encontradas com o ex- policial Marilson Roseno duas armas de fogos, além da identificação de;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2331;fato_processual;;A defesa do investigado Daniel Bueno Vorcaro interpôs Agravo Regimental em face da decisão cautelar submetida a referendo.;Daniel Bueno Vorcaro;225;Relatório;7514886;7;A defesa do investigado Daniel Bueno Vorcaro interpôs Agravo Regimental em face da decisão ora submetida a referendo;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2332;alegacao_parte;defesa de Daniel Bueno Vorcaro;No Agravo Regimental, a defesa de Daniel Bueno Vorcaro requer a revogação da sua prisão preventiva.;Daniel Bueno Vorcaro;225;Relatório;7514886;7;interpôs Agravo Regimental em face da decisão ora submetida a referendo, requerendo a revogação da sua prisão preventiva.;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
2333;fato_processual;;O relator registra o falecimento do investigado Luiz Phillipi Machado de Moraes Mourão enquanto estava custodiado pela Superintendência da Polícia Federal em Minas Gerais.;Luiz Phillipi Machado de Moraes Mourão | Superintendência da Polícia Federal em Minas Gerais;225;Relatório;7514886;7;diantedofalecimentodoinvestigadoLuiz Phillipi Machado de Moraes Mourão, enquanto estava custodiado pela Superintendência da Polícia Federal em Minas Gerais;;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://digital.stf.jus.br/decisoes-monocraticas/api/public/votos/490817/conteudo.pdf
